transaction_id,opportunity_name,product_id,store_id,quantity,selling_price,discount_amount,transaction_timestamp,transaction_date,payment_mode,sales_channel,name,stage_name,owner_id,amount,customer_id
TXN000415,Mega Mobile Order 26,P0013,S002,5,85948,732,2026-03-15 08:21:45,2026-03-15,Card,Store,Mega Mobile Order 26,Needs Analysis,005a3000mvJbWxwAAF,496147.0000000000000000000000,
TXN000416,Quick Electronics Order 5,P0001,S003,1,31792,1777,2026-02-10 06:43:20,2026-02-10,Net Banking,Store,Quick Electronics Order 5,Qualification,005a3000mvJbWxwAAF,254171.0000000000000000000000,
TXN000417,Royal Electronics Order 11,P0009,S002,4,83117,7470,2026-03-09 05:55:39,2026-03-09,Cash,Online,Royal Electronics Order 11,Needs Analysis,005a3000mvJbWxwAAF,82213.0000000000000000000000,
TXN000418,Metro Electronics Order 43,P0011,S003,4,118329,15336,2026-02-06 23:49:04,2026-02-06,Net Banking,Online,Metro Electronics Order 43,Needs Analysis,005a3000mvJbWxwAAF,240260.0000000000000000000000,
TXN000419,Modern Mobile Order 93,P0016,S005,1,62343,8049,2026-03-01 10:49:54,2026-03-01,Card,Online,Modern Mobile Order 93,Proposal/Price Quote,005a3000mvJbWxwAAF,482103.0000000000000000000000,
TXN000420,Fresh Mobile Order 31,P0012,S004,5,74635,4881,2026-02-10 08:46:33,2026-02-10,Cash,Online,Fresh Mobile Order 31,Needs Analysis,005a3000mvJbWxwAAF,340930.0000000000000000000000,
TXN000421,Global Fashion Order 56,P0014,S004,3,825,43,2026-03-29 08:20:12,2026-03-29,Card,Online,Global Fashion Order 56,Qualification,005a3000mvJbWxwAAF,416818.0000000000000000000000,
TXN000422,Elite Fashion Order 71,P0007,S001,3,17399,641,2026-02-28 08:51:49,2026-02-28,Cash,Store,Elite Fashion Order 71,Prospecting,005a3000mvJbWxwAAF,176213.0000000000000000000000,
TXN000423,Fresh Accessories Order 50,P0018,S001,4,110276,10820,2026-03-17 15:16:27,2026-03-17,Net Banking,Store,Fresh Accessories Order 50,Needs Analysis,005a3000mvJbWxwAAF,460018.0000000000000000000000,
TXN000424,Quick Appliances Order 22,P0010,S005,5,53481,1222,2026-03-19 09:14:55,2026-03-19,Cash,Online,Quick Appliances Order 22,Closed Won,005a3000mvJbWxwAAF,320364.0000000000000000000000,
TXN000425,Global Mobile Order 69,P0005,S003,1,25365,283,2026-02-10 02:57:28,2026-02-10,UPI,Store,Global Mobile Order 69,Negotiation/Review,005a3000mvJbWxwAAF,252452.0000000000000000000000,
TXN000426,Metro Electronics Order 21,P0012,S003,1,90774,11002,2026-01-17 03:20:59,2026-01-17,Cash,Online,Metro Electronics Order 21,Proposal/Price Quote,005a3000mvJbWxwAAF,303288.0000000000000000000000,
TXN000427,Quick Furniture Order 48,P0003,S003,5,98901,349,2026-01-18 23:42:38,2026-01-18,Card,Store,Quick Furniture Order 48,Prospecting,005a3000mvJbWxwAAF,155664.0000000000000000000000,
TXN000428,Smart Mobile Order 80,P0014,S002,1,15051,1006,2026-01-25 08:55:46,2026-01-25,Card,Online,Smart Mobile Order 80,Qualification,005a3000mvJbWxwAAF,205867.0000000000000000000000,
TXN000429,Urban Groceries Order 8,P0009,S001,4,19362,103,2026-03-07 14:34:34,2026-03-07,UPI,Online,Urban Groceries Order 8,Needs Analysis,005a3000mvJbWxwAAF,29972.0000000000000000000000,
TXN000430,Fresh Mobile Order 1,P0012,S005,2,61955,9031,2026-03-23 00:57:59,2026-03-23,Net Banking,Online,Fresh Mobile Order 1,Qualification,005a3000mvJbWxwAAF,130994.0000000000000000000000,
TXN000431,Value Fashion Order 95,P0012,S001,2,75578,4198,2026-03-09 21:51:55,2026-03-09,UPI,Store,Value Fashion Order 95,Needs Analysis,005a3000mvJbWxwAAF,55711.0000000000000000000000,
TXN000432,Smart Furniture Order 63,P0003,S004,4,64251,4340,2026-02-09 11:53:13,2026-02-09,Net Banking,Store,Smart Furniture Order 63,Closed Lost,005a3000mvJbWxwAAF,53973.0000000000000000000000,
TXN000433,Quick Appliances Order 22,P0003,S001,1,90668,8100,2026-03-10 04:20:43,2026-03-10,Card,Store,Quick Appliances Order 22,Closed Won,005a3000mvJbWxwAAF,320364.0000000000000000000000,
TXN000434,Fresh Mobile Order 31,P0012,S004,4,87545,1900,2026-01-27 18:58:19,2026-01-27,UPI,Store,Fresh Mobile Order 31,Needs Analysis,005a3000mvJbWxwAAF,340930.0000000000000000000000,
TXN000435,Urban Furniture Order 35,P0008,S003,2,3846,540,2026-03-22 03:18:11,2026-03-22,UPI,Online,Urban Furniture Order 35,Negotiation/Review,005a3000mvJbWxwAAF,201980.0000000000000000000000,
TXN000436,Modern Lifestyle Order 18,P0011,S001,2,108663,5897,2026-03-04 16:48:07,2026-03-04,Cash,Store,Modern Lifestyle Order 18,Closed Lost,005a3000mvJbWxwAAF,445548.0000000000000000000000,
TXN000437,Value Groceries Order 45,P0006,S002,4,18142,508,2026-03-19 22:06:58,2026-03-19,Cash,Store,Value Groceries Order 45,Closed Won,005a3000mvJbWxwAAF,92975.0000000000000000000000,
TXN000438,Royal Mobile Order 23,P0014,S003,5,4839,494,2026-01-15 23:48:53,2026-01-15,Card,Store,Royal Mobile Order 23,Needs Analysis,005a3000mvJbWxwAAF,431163.0000000000000000000000,
TXN000439,Quick Accessories Order 29,P0012,S003,4,-100,4672,2026-03-12 05:09:07,2026-03-12,Cash,Store,Quick Accessories Order 29,Qualification,005a3000mvJbWxwAAF,340396.0000000000000000000000,
TXN000440,Urban Fashion Order 77,P0019,S005,5,47426,2587,2026-02-22 03:36:06,2026-02-22,Card,Online,Urban Fashion Order 77,Proposal/Price Quote,005a3000mvJbWxwAAF,265138.0000000000000000000000,
TXN000441,Value Groceries Order 45,P0020,S001,1,23519,2937,2026-01-19 16:07:35,2026-01-19,Net Banking,Online,Value Groceries Order 45,Closed Won,005a3000mvJbWxwAAF,92975.0000000000000000000000,
TXN000442,Smart Mobile Order 80,P0011,S004,2,3177,300,2026-02-22 20:16:06,2026-02-22,Net Banking,Online,Smart Mobile Order 80,Qualification,005a3000mvJbWxwAAF,205867.0000000000000000000000,
TXN000443,Elite Fashion Order 96,P0004,S003,2,102741,11332,2026-02-28 11:43:55,2026-02-28,Card,Online,Elite Fashion Order 96,Needs Analysis,005a3000mvJbWxwAAF,220130.0000000000000000000000,
TXN000444,Fresh Mobile Order 1,P0017,S004,5,110715,4306,2026-01-28 00:49:18,2026-01-28,Card,Store,Fresh Mobile Order 1,Qualification,005a3000mvJbWxwAAF,130994.0000000000000000000000,
TXN000445,Smart Furniture Order 63,P0009,S002,4,113247,12547,2026-03-26 12:45:42,2026-03-26,Cash,Online,Smart Furniture Order 63,Closed Lost,005a3000mvJbWxwAAF,53973.0000000000000000000000,
TXN000446,Value Mobile Order 81,P0009,S001,5,91986,5608,2026-02-13 00:33:25,2026-02-13,Card,Online,Value Mobile Order 81,Needs Analysis,005a3000mvJbWxwAAF,-5000.0000000000000000000000,
TXN000447,Urban Groceries Order 8,P0014,S003,1,94363,1645,2026-02-16 00:00:14,2026-02-16,Cash,Store,Urban Groceries Order 8,Needs Analysis,005a3000mvJbWxwAAF,29972.0000000000000000000000,
TXN000448,Smart Groceries Order 6,P0005,S001,4,57425,4912,2026-01-31 20:08:50,2026-01-31,Net Banking,Online,Smart Groceries Order 6,Negotiation/Review,005a3000mvJbWxwAAF,456315.0000000000000000000000,
TXN000449,Smart Electronics Order 66,P0004,S004,1,35591,1649,2026-03-18 08:25:05,2026-03-18,Card,Online,Smart Electronics Order 66,Negotiation/Review,005a3000mvJbWxwAAF,484632.0000000000000000000000,
TXN000450,Metro Groceries Order 24,P0019,S003,4,109954,2315,2026-02-09 19:12:51,2026-02-09,Net Banking,Online,Metro Groceries Order 24,Closed Lost,005a3000mvJbWxwAAF,25957.0000000000000000000000,
TXN000451,Elite Fashion Order 96,P0003,S004,3,63411,3778,2026-01-28 06:41:10,2026-01-28,Card,Online,Elite Fashion Order 96,Needs Analysis,005a3000mvJbWxwAAF,220130.0000000000000000000000,
TXN000452,Elite Mobile Order 14,P0002,S003,3,21328,2085,2026-01-25 04:14:55,2026-01-25,Net Banking,Online,Elite Mobile Order 14,Negotiation/Review,005a3000mvJbWxwAAF,199191.0000000000000000000000,
TXN000453,Quick Accessories Order 29,P0018,S005,2,22820,877,2026-03-30 15:37:00,2026-03-30,Net Banking,Store,Quick Accessories Order 29,Qualification,005a3000mvJbWxwAAF,340396.0000000000000000000000,
TXN000454,Prime Fashion Order 19,P0009,S004,3,37793,1437,2026-02-21 12:38:26,2026-02-21,Cash,Online,Prime Fashion Order 19,Closed Lost,005a3000mvJbWxwAAF,493577.0000000000000000000000,
TXN000455,Value Mobile Order 81,P0016,S004,4,76578,10230,2026-01-16 10:20:19,2026-01-16,UPI,Store,Value Mobile Order 81,Needs Analysis,005a3000mvJbWxwAAF,-5000.0000000000000000000000,
TXN000456,Prime Groceries Order 33,P0014,S003,1,36642,5176,2026-02-02 00:11:44,2026-02-02,Card,Store,Prime Groceries Order 33,Proposal/Price Quote,005a3000mvJbWxwAAF,428830.0000000000000000000000,
TXN000457,Quick Mobile Order 47,P0018,S001,4,111802,3211,2026-01-25 20:05:12,2026-01-25,Card,Online,Quick Mobile Order 47,Closed Won,005a3000mvJbWxwAAF,199437.0000000000000000000000,
TXN000458,Royal Groceries Order 100,P0003,S001,5,95989,10162,2026-03-26 19:04:16,2026-03-26,Net Banking,Online,Royal Groceries Order 100,Proposal/Price Quote,005a3000mvJbWxwAAF,480148.0000000000000000000000,
TXN000459,Elite Fashion Order 71,P0002,S001,5,100607,1479,2026-01-31 06:24:48,2026-01-31,Cash,Store,Elite Fashion Order 71,Prospecting,005a3000mvJbWxwAAF,176213.0000000000000000000000,
TXN000460,Metro Electronics Order 21,P0013,S003,3,92697,2512,2026-02-07 23:45:09,2026-02-07,UPI,Store,Metro Electronics Order 21,Proposal/Price Quote,005a3000mvJbWxwAAF,303288.0000000000000000000000,
TXN000461,Value Fashion Order 4,P0017,S001,4,10286,329,2026-01-10 17:22:51,2026-01-10,Card,Store,Value Fashion Order 4,Qualification,005a3000mvJbWxwAAF,153828.0000000000000000000000,
TXN000462,Modern Lifestyle Order 18,P0003,S004,3,108634,3232,2026-02-05 22:43:55,2026-02-05,UPI,Online,Modern Lifestyle Order 18,Closed Lost,005a3000mvJbWxwAAF,445548.0000000000000000000000,
TXN000463,Elite Mobile Order 83,P0017,S001,2,95994,3836,2026-01-05 09:51:37,2026-01-05,Cash,Store,Elite Mobile Order 83,Closed Won,005a3000mvJbWxwAAF,470037.0000000000000000000000,
TXN000464,Metro Lifestyle Order 44,P0017,S005,4,36671,1473,2026-03-20 09:43:00,2026-03-20,UPI,Online,Metro Lifestyle Order 44,Prospecting,005a3000mvJbWxwAAF,249020.0000000000000000000000,
TXN000465,Fresh Electronics Order 75,P0019,S005,4,88435,108,2026-02-22 21:37:07,2026-02-22,Cash,Online,Fresh Electronics Order 75,Proposal/Price Quote,005a3000mvJbWxwAAF,134424.0000000000000000000000,
TXN000466,Modern Lifestyle Order 18,P0011,S003,5,24435,1699,2026-02-28 14:20:51,2026-02-28,UPI,Store,Modern Lifestyle Order 18,Closed Lost,005a3000mvJbWxwAAF,445548.0000000000000000000000,
TXN000467,Value Furniture Order 70,P0019,S004,1,32391,145,2026-03-15 15:42:49,2026-03-15,UPI,Store,Value Furniture Order 70,Negotiation/Review,005a3000mvJbWxwAAF,315847.0000000000000000000000,
TXN000468,Quick Fashion Order 41,P0017,S003,3,37351,4138,2026-01-20 18:01:47,2026-01-20,Net Banking,Online,Quick Fashion Order 41,Closed Won,005a3000mvJbWxwAAF,410099.0000000000000000000000,
TXN000469,Fresh Groceries Order 39,P0020,S002,1,66042,2566,2026-03-12 14:20:11,2026-03-12,Net Banking,Online,Fresh Groceries Order 39,Qualification,005a3000mvJbWxwAAF,186950.0000000000000000000000,
TXN000470,Quick Furniture Order 48,P0004,S004,4,118453,17568,2026-03-25 23:56:56,2026-03-25,Cash,Online,Quick Furniture Order 48,Prospecting,005a3000mvJbWxwAAF,155664.0000000000000000000000,
TXN000471,Urban Groceries Order 8,P0017,S002,4,42929,547,2026-01-21 18:33:21,2026-01-21,UPI,Store,Urban Groceries Order 8,Needs Analysis,005a3000mvJbWxwAAF,29972.0000000000000000000000,
TXN000472,Urban Mobile Order 3,P0020,S005,1,100679,3123,2026-02-11 23:08:52,2026-02-11,Card,Store,Urban Mobile Order 3,Qualification,005a3000mvJbWxwAAF,429010.0000000000000000000000,
TXN000473,Elite Accessories Order 13,P0006,S003,4,105015,7042,2026-02-10 18:52:42,2026-02-10,Net Banking,Store,Elite Accessories Order 13,Closed Lost,005a3000mvJbWxwAAF,171218.0000000000000000000000,
TXN000474,Urban Electronics Order 62,P0018,S002,3,16454,2076,2026-03-18 10:15:12,2026-03-18,Net Banking,Online,Urban Electronics Order 62,Proposal/Price Quote,005a3000mvJbWxwAAF,127978.0000000000000000000000,
TXN000475,Elite Electronics Order 52,P0018,S001,4,1966,25,2026-02-09 04:21:38,2026-02-09,UPI,Store,Elite Electronics Order 52,Negotiation/Review,005a3000mvJbWxwAAF,39862.0000000000000000000000,
TXN000476,Royal Furniture Order 57,P0018,S005,1,45143,5758,2026-01-30 04:23:15,2026-01-30,Net Banking,Store,Royal Furniture Order 57,Proposal/Price Quote,005a3000mvJbWxwAAF,382370.0000000000000000000000,
TXN000477,Modern Accessories Order 20,P0014,S004,5,21855,1520,2026-03-05 14:27:46,2026-03-05,Cash,Store,Modern Accessories Order 20,Negotiation/Review,005a3000mvJbWxwAAF,434656.0000000000000000000000,
TXN000478,Mega Appliances Order 49,P0018,S004,4,70050,7425,2026-03-24 00:39:24,2026-03-24,Cash,Store,Mega Appliances Order 49,Proposal/Price Quote,005a3000mvJbWxwAAF,413798.0000000000000000000000,
TXN000479,Elite Accessories Order 2,P0018,S005,5,23435,1454,2026-01-14 11:04:11,2026-01-14,Cash,Online,Elite Accessories Order 2,Qualification,005a3000mvJbWxwAAF,284433.0000000000000000000000,
TXN000480,Mega Groceries Order 10,P0003,S004,2,81363,10840,2026-03-06 22:05:45,2026-03-06,Card,Store,Mega Groceries Order 10,Prospecting,005a3000mvJbWxwAAF,174421.0000000000000000000000,
TXN000481,Urban Lifestyle Order 46,P0016,S004,5,67128,3056,2026-01-17 16:51:06,2026-01-17,Net Banking,Online,Urban Lifestyle Order 46,Negotiation/Review,005a3000mvJbWxwAAF,249307.0000000000000000000000,
TXN000482,Value Lifestyle Order 68,P0003,S002,5,62955,3532,2026-02-17 13:33:59,2026-02-17,UPI,Store,Value Lifestyle Order 68,Negotiation/Review,005a3000mvJbWxwAAF,173035.0000000000000000000000,
TXN000483,Quick Furniture Order 60,P0008,S004,5,77102,2546,2026-01-17 08:49:39,2026-01-17,Cash,Store,Quick Furniture Order 60,Closed Lost,005a3000mvJbWxwAAF,122916.0000000000000000000000,
TXN000484,Urban Appliances Order 37,P0004,S004,3,37497,3502,2026-01-04 05:11:13,2026-01-04,Net Banking,Online,Urban Appliances Order 37,Needs Analysis,005a3000mvJbWxwAAF,393869.0000000000000000000000,
TXN000485,Smart Furniture Order 63,P0014,S002,2,40061,2865,2026-01-10 14:26:10,2026-01-10,Card,Store,Smart Furniture Order 63,Closed Lost,005a3000mvJbWxwAAF,53973.0000000000000000000000,
TXN000486,Royal Electronics Order 11,P0011,S002,1,43043,5226,2026-03-16 17:03:50,2026-03-16,Cash,Store,Royal Electronics Order 11,Needs Analysis,005a3000mvJbWxwAAF,82213.0000000000000000000000,
TXN000487,Urban Fashion Order 77,P0010,S001,4,91096,11270,2026-03-24 06:11:11,2026-03-24,Card,Online,Urban Fashion Order 77,Proposal/Price Quote,005a3000mvJbWxwAAF,265138.0000000000000000000000,
TXN000488,Smart Lifestyle Order 16,P0008,S005,4,34014,2486,2026-03-07 01:48:44,2026-03-07,Card,Online,Smart Lifestyle Order 16,Closed Won,005a3000mvJbWxwAAF,445897.0000000000000000000000,
TXN000489,Urban Electronics Order 87,P0010,S004,1,47692,5905,2026-03-03 19:28:04,2026-03-03,Card,Store,Urban Electronics Order 87,Proposal/Price Quote,005a3000mvJbWxwAAF,462077.0000000000000000000000,
TXN000490,Fresh Furniture Order 53,P0015,S004,2,17844,84,2026-03-10 13:42:36,2026-03-10,Card,Store,Fresh Furniture Order 53,Proposal/Price Quote,005a3000mvJbWxwAAF,371222.0000000000000000000000,
TXN000491,Urban Mobile Order 3,P0015,S002,2,48783,3322,2026-03-07 08:30:11,2026-03-07,Card,Store,Urban Mobile Order 3,Qualification,005a3000mvJbWxwAAF,429010.0000000000000000000000,
TXN000492,Quick Groceries Order 76,P0002,S003,3,111906,10812,2026-02-20 22:06:17,2026-02-20,Net Banking,Online,Quick Groceries Order 76,Closed Lost,005a3000mvJbWxwAAF,150600.0000000000000000000000,
TXN000493,Value Fashion Order 95,P0020,S004,3,18516,999,2026-03-05 22:41:55,2026-03-05,Cash,Online,Value Fashion Order 95,Needs Analysis,005a3000mvJbWxwAAF,55711.0000000000000000000000,
TXN000494,Prime Fashion Order 19,P0012,S003,3,91741,9280,2026-03-19 07:03:35,2026-03-19,Card,Store,Prime Fashion Order 19,Closed Lost,005a3000mvJbWxwAAF,493577.0000000000000000000000,
TXN000495,Urban Mobile Order 42,P0018,S005,2,24031,214,2026-03-25 00:20:06,2026-03-25,UPI,Store,Urban Mobile Order 42,Closed Won,005a3000mvJbWxwAAF,466272.0000000000000000000000,
TXN000496,Smart Furniture Order 63,P0006,S002,4,52224,743,2026-01-15 13:43:40,2026-01-15,Net Banking,Online,Smart Furniture Order 63,Closed Lost,005a3000mvJbWxwAAF,53973.0000000000000000000000,
TXN000497,Fresh Electronics Order 75,P0013,S001,4,61068,8881,2026-01-06 09:55:11,2026-01-06,Net Banking,Store,Fresh Electronics Order 75,Proposal/Price Quote,005a3000mvJbWxwAAF,134424.0000000000000000000000,
TXN000498,Global Fashion Order 56,P0001,S004,1,40510,5775,2026-02-10 23:56:55,2026-02-10,Net Banking,Online,Global Fashion Order 56,Qualification,005a3000mvJbWxwAAF,416818.0000000000000000000000,
TXN000499,Quick Electronics Order 27,P0013,S005,5,47437,4094,2026-01-08 13:30:14,2026-01-08,Net Banking,Store,Quick Electronics Order 27,Needs Analysis,005a3000mvJbWxwAAF,295483.0000000000000000000000,
TXN000500,Value Groceries Order 45,P0009,S004,1,62797,5114,2026-03-02 22:55:12,2026-03-02,Cash,Online,Value Groceries Order 45,Closed Won,005a3000mvJbWxwAAF,92975.0000000000000000000000,
TXN000501,Prime Mobile Order 90,P0017,S004,5,116319,15524,2026-03-17 06:52:32,2026-03-17,Cash,Store,Prime Mobile Order 90,Qualification,005a3000mvJbWxwAAF,344816.0000000000000000000000,
TXN000502,Royal Mobile Order 23,P0005,S004,4,32814,814,2026-01-26 14:24:40,2026-01-26,Card,Online,Royal Mobile Order 23,Needs Analysis,005a3000mvJbWxwAAF,431163.0000000000000000000000,
TXN000503,Urban Fashion Order 77,P0019,S004,5,65354,4243,2026-03-13 02:57:18,2026-03-13,Card,Online,Urban Fashion Order 77,Proposal/Price Quote,005a3000mvJbWxwAAF,265138.0000000000000000000000,
TXN000504,Modern Lifestyle Order 58,P0005,S002,4,36350,4716,2026-02-28 16:39:44,2026-02-28,Card,Store,Modern Lifestyle Order 58,Prospecting,005a3000mvJbWxwAAF,113652.0000000000000000000000,
TXN000505,Value Groceries Order 25,P0014,S004,3,11094,1267,2026-03-31 23:01:29,2026-03-31,Net Banking,Online,Value Groceries Order 25,Negotiation/Review,005a3000mvJbWxwAAF,178431.0000000000000000000000,
TXN000506,Global Fashion Order 56,P0008,S005,4,55524,2806,2026-01-11 04:50:22,2026-01-11,Card,Online,Global Fashion Order 56,Qualification,005a3000mvJbWxwAAF,416818.0000000000000000000000,
TXN000507,Prime Mobile Order 90,P0020,S003,4,7090,172,2026-01-04 16:58:06,2026-01-04,UPI,Online,Prime Mobile Order 90,Qualification,005a3000mvJbWxwAAF,344816.0000000000000000000000,
TXN000508,Fresh Mobile Order 31,P0019,S001,2,34432,1802,2026-01-22 10:47:59,2026-01-22,Card,Store,Fresh Mobile Order 31,Needs Analysis,005a3000mvJbWxwAAF,340930.0000000000000000000000,
TXN000509,Quick Furniture Order 48,P0003,S005,4,31527,4664,2026-03-11 10:32:25,2026-03-11,Net Banking,Online,Quick Furniture Order 48,Prospecting,005a3000mvJbWxwAAF,155664.0000000000000000000000,
TXN000510,Royal Electronics Order 11,P0007,S003,4,113191,14317,2026-01-08 07:59:32,2026-01-08,Cash,Store,Royal Electronics Order 11,Needs Analysis,005a3000mvJbWxwAAF,82213.0000000000000000000000,
TXN000511,Modern Mobile Order 94,P0014,S001,5,47082,5412,2026-02-18 03:10:09,2026-02-18,Cash,Online,Modern Mobile Order 94,Qualification,005a3000mvJbWxwAAF,89279.0000000000000000000000,
TXN000512,Global Fashion Order 56,P0006,S002,4,21715,779,2026-02-13 05:51:54,2026-02-13,Cash,Online,Global Fashion Order 56,Qualification,005a3000mvJbWxwAAF,416818.0000000000000000000000,
TXN000513,Modern Mobile Order 93,P0005,S005,1,52920,7379,2026-02-19 18:55:11,2026-02-19,Card,Store,Modern Mobile Order 93,Proposal/Price Quote,005a3000mvJbWxwAAF,482103.0000000000000000000000,
TXN000514,Global Appliances Order 51,P0013,S001,4,62561,2156,2026-03-21 01:01:14,2026-03-21,Cash,Online,Global Appliances Order 51,Proposal/Price Quote,005a3000mvJbWxwAAF,281686.0000000000000000000000,
TXN000515,Smart Electronics Order 66,P0015,S002,3,107089,7283,2026-03-23 19:40:08,2026-03-23,Card,Online,Smart Electronics Order 66,Negotiation/Review,005a3000mvJbWxwAAF,484632.0000000000000000000000,
TXN000516,Urban Mobile Order 3,P0009,S005,-1,95394,8762,2026-01-20 05:36:04,2026-01-20,Card,Store,Urban Mobile Order 3,Qualification,005a3000mvJbWxwAAF,429010.0000000000000000000000,
TXN000517,Quick Groceries Order 34,P0017,S003,1,112534,5449,2026-03-24 17:54:43,2026-03-24,Net Banking,Store,Quick Groceries Order 34,Prospecting,005a3000mvJbWxwAAF,-5000.0000000000000000000000,
TXN000518,Mega Mobile Order 26,P0003,S004,5,86792,1329,2026-03-15 18:41:01,2026-03-15,Cash,Store,Mega Mobile Order 26,Needs Analysis,005a3000mvJbWxwAAF,496147.0000000000000000000000,
TXN000519,Elite Accessories Order 28,P0006,S005,4,102374,5199,2026-02-14 04:49:34,2026-02-14,Card,Store,Elite Accessories Order 28,Qualification,005a3000mvJbWxwAAF,355304.0000000000000000000000,
TXN000520,Smart Electronics Order 66,P0015,S002,4,16391,1470,2026-03-12 20:02:47,2026-03-12,Card,Store,Smart Electronics Order 66,Negotiation/Review,005a3000mvJbWxwAAF,484632.0000000000000000000000,
